message,order_type,scrip,price,sl,order_found
 INTRADAY + BTST BUY SONATA SOFTWARE @231 SL 225 TARGET BIG POSSIBLE, INTRADAY + BTST ,"('SONATSOFTW', 'SONATA SOFTWARE LIMITED')",231,225 ,True
 JUST IN 3 MONTHS ONLY MORPEN AFTER MY RECOMMENDATION 10.2👉👉👉👉31+🚀🚀🚀🚀🚀 300% RETURNS OR YOU CAN ALSO SAY MONEY TRIPPED 😄 WHERE DO YOU GET THIS TYPE OF RETURNS ?? SUGGESTED AT ALMOST ALL LEVEL'S 10-15-20-23 WE HAVE PICKED WHEN NO ONE WAS LOOKING AT IT THAT IT IS MAKING MEDICAL EQUIPMENT AND NOW ALL ARE RUNNING TO BUY IT,,,0.0,0.0,False
 👆👆 CHECK AT WHAT LEVELS I HAVE RECOMMEND MOREPEN TO YOU ALL AND CHECK IT CURRENT PRICE AND HOW MUCH TIME TAKEN TO REACH HERE,,,0.0,0.0,False
 NAN,,,0.0,0.0,False
 SHORT TERM DELIVERY PICK - AXIS CADES BUY AXIS CADES @34 SL 33 ONLY TARGET BIG POSSIBLE, SHORT TERM DELIVERY PICK - AXIS CADES ,"('AXISCADES', 'AXISCADES ENGG TECH LIMITED')",34,33 ,True
 INTRADAY SELL NAVIN FLOURINE @1625 SL 1640 ONLY TARGET HOLD,,,0.0,0.0,False
 EXIT AS IT IS NOT CROSSING 2150 EXIT ABOVE COST,,,0.0,0.0,False
 274+🚀🚀🚀🚀 BOOK 50% AND TRAIL SL TO 268 SO NOW NO CHANCE OF LOSS,,,0.0,0.0,False
 INTRADAY BUY ALKALI AMINE @2130 SL 2100 TARGET HOLD, INTRADAY ,"('ALKYLAMINE', 'ALKYL AMINES CHEM. LIMITED')",2130,2100 ,True
 BUY BDL ( BHARAT DYNAMIC ) @270 SL 265 TARGET HOLD,,,0.0,0.0,False
 MOREPEN SUPER STAR 22.9👉👉👉👉👉👉👉👉30🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀 MEGA SUPER JACKPOT 30-35% RETURNS JUST IN BTST BUY ONLY WHAT ELSE ANYONE WANT ?? REMEMBER - ONLY POSSIBLE WITH YOUR FRIEND RAJ DATTANI,,,0.0,0.0,False
 STOCKS IN F&O BAN ADANIENT BHEL JSPL IDEA STOCKS OUT OF F&O BAN BHEL,,,0.0,0.0,False
 ALEMBIC PHARMA MY LONG TERM PICK 575👉👉👉👉👉900+🚀🚀🚀🚀 TODAY MADE NEW 52 WEEK HIGH LONG TERM PLAYERS HOLD ON 4 DIGITS MAY COME SOON ALREADY UP 50% FROM OUR COST,,,0.0,0.0,False
 TODAY'S SUPERHIT TRADES 16-6-2020 SHARDA CROP BTST BUY 178👉👉👉👉👉193🚀🚀🚀🚀 UPPER CIRCUIT STILL HOLDING WITH SL 190 ALEMBIC BTST BUY 76.5👉👉👉👉89🚀🚀🚀🚀🚀🚀 BOOKED @84 PNB GILTS 35👉👉👉👉👉39.8🚀🚀🚀🚀 52 WEEK HIGH BOOKED JACKPOT GUJARAT ALKALI 370👉👉👉👉381🚀🚀🚀🚀 INTRADAY BUY MOREPEN 22.9👉👉👉👉👉26.6🚀🚀🚀🚀 15-17% ALMOST UPPER CIRCUIT HOLD OR BOOK INTRADAY BUY KOPRAN 35👉👉👉👉36.75🚀🚀🚀🚀🚀 UPPER CIRCUIT INTRADAY BUY ALEMBIC PHARMA 915👉👉👉👉👉940+🚀🚀🚀🚀 NON STOP AS USUAL INTRADAY BUY HITECH PIPES 110👉👉👉👉117+🚀🚀🚀🚀🚀 INTRADAY BUY EXCEL IND 775👉👉👉👉755 EXIT SL HIT INTRADAY BUY SRF FUTURES 3600👉👉👉👉3630🚀🚀🚀🚀 BOOKED @3618 4000 RS PROFIT PER LOT STILL IF YOU LOSE THAN DON'T TRADE IN MY CALLS ENJOY THE JACKPOT MONEY RAINING 💰💰💰💰💰💰💰,,,0.0,0.0,False
 HOLDING ONLY OCCL SHORT TERM NOT HOLDING ANY TODAY'S POSITION TOMORROW WE WILL TRADE NEW ONLY AS HOW MARKET WILL OPEN GAP UP OR GAP DOWN NO ONE KNOWS SO BETTER TO TAKE NO RISK,,,0.0,0.0,False
 JACKPOT PROFIT DAY TODAY AGAIN EXCEL IND SL HIT REST ALL GIVEN JACKPOT PROFIT,,,0.0,0.0,False
 3600👉👉👉👉3618🚀🚀🚀🚀 TILL NOW BOOK FULL SRF 4000+ RS PROFIT PER LOT,,,0.0,0.0,False
 FOR FUTURE PLAYERS ONLY FOR HIGH RISK TRADERS BUY SRF @3600 SL 3585 ONLY TARGET HOLD, FOR FUTURE PLAYERS ONLY FOR HIGH RISK TRADERS ,"('SRF', 'SRF LIMITED')",3600,3585 ,True
 BTST BUY KOPRAN @36 SL 35.5 ONLY TARGET UPPER CIRCUIT, BTST ,"('KOPRAN', 'KOPRAN LIMITED')",36,35.5,True
" ARMY OFFICE , 2 SOLDIERS KILLED IN FACE OFF WITH CHINESE IN LADAKH THAT'S WHY MARKET GOING DOWN",,,0.0,0.0,False
 EXIT NEAR 760 WAIT FOR NEW CALL AS MARKET IS CRASHING SO WE HAVE EXITED IT,,,0.0,0.0,False
 INTRADAY + BTST BUY EXCEL INDUSTRIES @775 SL 750 TARGET 800+, INTRADAY + BTST ,"('EXCELINDUS', 'EXCEL INDUSTRIES LIMITED')",775,750 ,True
 CHECK RISK TO REWARD IN MOREPEN 22.9👉👉👉👉👉26.6🚀🚀🚀🚀🚀 UPPER CIRCUIT RISK WAS 0.50 PAISA REWARD UNLIMITED CURRENTLY 3.7 RS IF BOUGHT ONLY 10000 SHARES AS IT IS SMALL STOCK THAN ALSO 25000+ RS PROFIT EASILY POSSIBLE WHAT ELSE ANYONE WANT ?? IF YOU MAKE ONLY 5000 RS PROFIT PER DAY THAN ALSO IT WILL BE 1 LAKH RS PROFIT PER MONTH WHICH IS NOT AT ALL LESS REMEMBER - ONLY POSSIBLE WITH YOUR FRIEND RAJ DATTANI,,,0.0,0.0,False
 JUST VIEW - ALEMBIC PHARMA HAS TODAY CROSSED IT'S MAJOR RESISTANCE OF 900 NOW IF SUSTAIN ABOVE 900 THAN IT WILL BE IN 4 DIGITS SOON AS PER CHARTS,,,0.0,0.0,False
 LOW VOLUME STOCK ALWAYS BUY IN SMALL QUANTITY OR AS PER YOUR RISK TAKING CAPACITY AS IN IT MOVEMENT IS BIG PERCENTAGE WISE,,,0.0,0.0,False
 89😳😳😳😳😳😳,,,0.0,0.0,False
 115🚀🚀🚀🚀🚀🚀 NOW TRAIL SL TO 109 RISK IS NOW VERY LOW UPPER CIRCUIT POSSIBLE SOON,,,0.0,0.0,False
 BUY HITECH PIPES @110 SL 105 TARGET UPPER CIRCUIT LOW VOLUME BUT RISK TO REWARD IS FAVOURABLE, ,"('HITECH', 'HI-TECH PIPES LIMITED')",110,105 ,True
 IF CLOSED AT UPPER CIRCUIT TODAY THAN TOMORROW 28+ EASILY POSSIBLE,,,0.0,0.0,False
 26.6🚀🚀🚀🚀🚀🚀🚀 UPPER CIRCUIT JUST CALCULATE HOW MUCH RETURNS YOU ARE GETTING HERE,,,0.0,0.0,False
 35👉👉👉👉36.4🚀🚀🚀🚀 UPPER CIRCUIT @36.75 STILL IF YOU LOSE THAN DON'T TRADE IN MY CALLS,,,0.0,0.0,False
 25😍😍😍❤️❤️😘,,,0.0,0.0,False
 MOREPEN 24.5🚀🚀🚀🚀🚀 NOW TRAIL SL TO 24,,,0.0,0.0,False
 36+🚀🚀🚀🚀🚀🚀🚀🚀 NOW NO CHANCE OF LOSS TRAIL SL TO 35 SO ONLY PROFIT POSSIBLE,,,0.0,0.0,False
 AGAIN HIGH RISK HIGH REWARD BUY KOPRAN @35 SL 34 TARGET UPPER CIRCUIT, AGAIN HIGH RISK HIGH REWARD ,"('KOPRAN', 'KOPRAN LIMITED')",35,34 ,True
 24+🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀,,,0.0,0.0,False
 940🚀🚀🚀🚀🚀🚀🚀🚀 WHAT A SPEED ENJOY,,,0.0,0.0,False
 935🚀🚀🚀🚀🚀🚀,,,0.0,0.0,False
 930🚀🚀🚀🚀🚀🚀,,,0.0,0.0,False
 925🚀🚀🚀🚀🚀 NOW NO CHANCE OF LOSS,,,0.0,0.0,False
 ONLY FOR RISKY TRADERS INTRADAY BUY ALEMBIC PHARMA @914 SL 900 TARGET HOLD, ONLY FOR RISKY TRADERS INTRADAY ,"('APLLTD', 'ALEMBIC PHARMA LIMITED')",914,900 ,True
 HIGH RISK HIGH REWARD BUY MOREPEN @22.9 SL 22.4 TARGET HOLD, HIGH RISK HIGH REWARD ,"('MOREPENLAB', 'MOREPEN LAB. LIMITED')",22.9,22.4,True
 370👉👉👉👉381🚀🚀🚀 THOSE WHO HAVE BOOKED GREAT OTHER ALL EXIT,,,0.0,0.0,False
 52 WEEK HIGH ALMOST ALL TARGET DONE,,,0.0,0.0,False
 84+🚀🚀🚀🚀🚀🚀❤️❤️😍 BOOK FULL,,,0.0,0.0,False
 83+🚀🚀🚀🚀🚀🚀🚀 MEGA JACKPOT,,,0.0,0.0,False
 82+🚀🚀🚀🚀🚀,,,0.0,0.0,False
 81+🚀🚀🚀🚀🚀🚀🚀🚀 BOOK OR TRAIL SL TO 79,,,0.0,0.0,False
 PNB GILTS 35👉👉👉👉38.5🚀🚀🚀🚀🚀🚀🚀 10%+ RETURNS JUST IN BTST BUY ONLY 3RD JACKPOT BOOK OR TRAIL SL YOUR CHOICE,,,0.0,0.0,False
 ALEMBIC LTD 76.5👉👉👉👉👉80🚀🚀🚀🚀🚀 2ND JACKPOT BTST BUY BOOK OR TRAIL SL YOUR CHOICE,,,0.0,0.0,False
 SHARDA CROP 178👉👉👉👉👉193+🚀🚀🚀🚀 JACKPOT OPENING AT UPPER CIRCUIT BOOK OR TRAIL SL YOUR CHOICE,,,0.0,0.0,False
 5 STOCK'S I HAVE GIVEN BTST BUY YESTERDAY AND MARKET OPENING TODAY HUGE GAP UP AFTER MUCH TIME GIVEN 5 BTST BUY,,,0.0,0.0,False
 STOCKS IN F&O BAN ADANIENT BHEL JUST DIAL IDEA,,,0.0,0.0,False
 TATA MOTORS RESULT OUT 👇👇👇 WWW.RAJDATTANI.COM,,,0.0,0.0,False
 PNB GILTS ROCKED 35👉👉👉37+🚀🚀🚀🚀🚀 JUST IN INTRADAY ONLY IF BOUGHT ONLY 5000 SHARES THAN ALSO 10K+ RS PROFIT EASILY POSSIBLE WHAT ELSE ANYONE WANT OR WHAT ELSE ANYONE CAN EXPECT ?? REMEMBER - ONLY POSSIBLE WITH YOUR FRIEND RAJ DATTANI,,,0.0,0.0,False
 STOCK OF THE DAY - INSECTICIDES INDIA 430👉👉👉👉499🚀🚀🚀🚀🚀 UPPER CIRCUIT FIRST CALL OF THE DAY WAS GIVEN INSECTICIDES FEW MINUTES AFTER MARKET OPENING HOPE YOU ALL HAVE MADE JACKPOT PROFIT IN IT REMEMBER - ONLY POSSIBLE WITH YOUR FRIEND RAJ DATTANI,,,0.0,0.0,False
 IF YOU MAKE ONLY 5000 RS PROFIT PER DAY THAN ALSO IT CAN BE 1 LAKH RS PROFIT PER MONTH WHICH IS NOT AT ALL LESS,,,0.0,0.0,False
 BTST BUY GUJARAT ALKALI @370 SL 360 TARGET HOLD, BTST ,"('GUJALKALI', 'GUJARAT ALKALIES & CHEM')",370,360 ,True
 STOCKS TO HOLD OCCL SHORT TERM SHARDA CORP BTST BUY ALEMBIC LTD (SMALL) BTST BUY PNB GILTS ( THOSE WHO WANT CAN BOOK THOSE WHO WANT TO HOLD CAN KEEP TRAILING YOUR SL ) MARKET DOWN 600 POINT THAN ALSO OUR STOCKS ARE LIKE ROCKET INFACT 3 STOCKS HITTED UPPER CIRCUIT ALSO🤣🤣 INSECTICIDES ; ALEMBIC AND SHARDA CROP HITTED UPPER CIRCUIT ENJOY REMEMBER - ONLY POSSIBLE WITH YOUR FRIEND RAJ DATTANI,,,0.0,0.0,False
 77.45🚀🚀🚀🚀 UPPER CIRCUIT NOW NO CHANCE OF LOSS IF BOUGHT AT ANY RATE THOSE WHO WANT TO BOOK CAN BOOK OTHER HOLD FOR 80+,,,0.0,0.0,False
 SUPER RISKY BUY ALEMBIC @76.5 SL 75 TARGET 80+ RISK 1.5 RS, SUPER RISKY ,"('ALEMBICLTD', 'ALEMBIC LIMITED')",76.5,75 ,True
 EXIT NEAR COST,,,0.0,0.0,False
 37+🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀,,,0.0,0.0,False
 TARGET 710+,,,0.0,0.0,False
 ONLY FOR RISKY TRADERS BUY DHANUKA AGRI @695 SL 685 TARGET HOLD, ONLY FOR RISKY TRADERS ,"('DHANUKA', 'DHANUKA AGRITECH LIMITED')",695,685 ,True
 5550🚀🚀🚀🚀🚀 NON STOP,,,0.0,0.0,False
 5545🚀🚀🚀🚀🚀 BOOK OR TRAIL SL YOUR WISH,,,0.0,0.0,False
 5520🚀🚀🚀🚀🚀,,,0.0,0.0,False
 5515🚀🚀🚀,,,0.0,0.0,False
 5510🚀🚀🚀,,,0.0,0.0,False
 5505🚀🚀🚀,,,0.0,0.0,False
 BTST BUY BAYER CROP @5500 SL 5440 TARGET HOLD, BTST ,"('BAYERCROP', 'BAYER CROPSCIENCE LIMITED')",5500,5440 ,True
 NOTE - NOW NO CHANCE OF LOSS IN PNB GILTS,,,0.0,0.0,False
 PNB GILTS ROCKING 35.2👉👉👉36.5🚀🚀🚀🚀🚀🚀🚀 IF BOUGHT ONLY 5000 SHARES THAN ALSO 5000+ RS PROFIT EASILY POSSIBLE JUST IN INTRADAY ONLY WHERE DO YOU GET THIS TYPE OF JACKPOT PROFIT ?? REMEMBER - ONLY POSSIBLE WITH YOUR FRIEND RAJ DATTANI,,,0.0,0.0,False
 36+🚀🚀🚀🚀🚀🚀🚀 NOW IT WILL🚀🚀,,,0.0,0.0,False
 75+🚀🚀🚀🚀 OMG HOLDING IN MY LONG TERM PORTFOLIO SINCE 40-50 LEVELS ALMOST 50% RETURNS,,,0.0,0.0,False
 484🚀🚀🚀🚀 NOW NO CHANCE OF LOSS IN THIS,,,0.0,0.0,False
 AGAIN TRY INSECTICIDES @477 SL 470 TARGET HOLD,,,0.0,0.0,False
 70+🚀🚀🚀🚀🚀,,,0.0,0.0,False
 ALEMBIC PHARMA RESISTANCE AT 915 IF SUSTIAN ABOVE IT THAN BIG UPMOVE IS POSSIBLE,,,0.0,0.0,False
 HIGH CHANCE SHARDA CROP MAY ALSO LOCK AT UPPER CIRCUIT AS INSECTICIDES,,,0.0,0.0,False
 492👉👉👉👉499🚀🚀🚀 NOW NO CHANCE OF LOSS HOLD TIGHT KEEP SL 485 NOW,,,0.0,0.0,False
 BTST BUY INSECTICIDES ABOVE 492 SL 480 TARGET 550,,,0.0,0.0,False
 898🚀🚀🚀🚀🚀🚀 NOW NO CHANCE OF LOSS,,,0.0,0.0,False
 JUST FOR INFO - MANY OF YOU HAVE QUESTION THAT MARKET DOWN 800 POINT THAN ALSO WHY SHARDA CROP ; INSECTICIDES AND ASTEC LIFE ARE UP ?? BECAUSE THEY ARE MAJOR BENIFICIARY OF LOCUST ATTACK AND CURRENTLY THEY CAN GIVE GOOD RETURNS DO TO LOCUST ATTACK WHEN OTHER SECTORS ARE STRUGGLING DUE TO COVID 19 AGRI AND PESTICIDES ARE BENIFITED DUE TO THIS LOCUST ATTACK AND THEIR SELLING HAVE BEEN INCREASED TREMENDOUSLY,,,0.0,0.0,False
 895🚀🚀🚀🚀🚀 AT DAYS HIGH IF BOUGHT AT ANY RATE THAN ALSO PROFIT POSSIBLE NOW TRAIL SL TO 870,,,0.0,0.0,False
 BUY ALEMBIC PHARMA @880-882 SL 865 TARGET HOLD, ,"('APLLTD', 'ALEMBIC PHARMA LIMITED')",880,865 ,True
 NOW TRAIL SL TO 178 THOSE WHO ARE HOLDING IT HOLD FOR TARGET OF 190-195 TOMORROW,,,0.0,0.0,False
 178👉👉👉👉184🚀🚀🚀🚀🚀🚀,,,0.0,0.0,False
 UPPER CIRCUIT,,,0.0,0.0,False
 BUY SHARDA CROP AT ANY RATE WITH SL 174 TARGET UPPER CIRCUIT VOLUME IS LOW IN IT BUT RISK TO REWARD IS GREAT,,,0.0,0.0,False
 1 MORE CALL LIKE INSECTICIDES,,,0.0,0.0,False
 STILL IF YOU LOSE IN IT THAN DON'T TRADE IN MY CALLS,,,0.0,0.0,False
 492🚀🚀🚀,,,0.0,0.0,False
 490🚀🚀🚀🚀🚀🚀🚀,,,0.0,0.0,False
 INSECTICIDES INDIA IF CROSS 500 THAN 540-550 EASILY POSSIBLE AS PER CHARTS BREAKOUT LEVEL 500 KEEP ON MIND,,,0.0,0.0,False
 487🚀🚀🚀🚀🚀 ABOVE 490 DIRECT UPPER CIRCUIT NOW TRAIL SL TO 475 SO ONLY PROFIT POSSIBLE,,,0.0,0.0,False
 484🚀🚀🚀🚀🚀🚀🚀,,,0.0,0.0,False
 35.2👉👉👉👉35.8🚀🚀🚀,,,0.0,0.0,False
 AT DAY'S HIGH NOW,,,0.0,0.0,False
 SHORT TERM DELIVERY PICK - PNB GILTS BUY PNB GILTS @35-35.5 SL 33.7 ON CLOSING BASIS TARGET BIG POSSIBLE 38-40+ BUY ONLY THAT MUCH THAT YOU CAN HOLD IN DELIVERY, SHORT TERM DELIVERY PICK - PNB GILTS ,"('PNBGILTS', 'PNB GILTS LIMITED')",35,33.7,True
 478+🚀🚀🚀🚀🚀🚀 NEW HIGH NOW NO CHANCE OF LOSS,,,0.0,0.0,False
 ONLY FOR THOSE WHO HAVE MADE PROFIT IN INSECTICIDES AGAIN BUY INSECTICIDES @470 SL 460 TARGET UPPER CIRCUIT RISK 10 RS ONLY FOR THOSE WHO HAVE MADE GOOD PROFIT IN IT., ONLY FOR THOSE WHO HAVE MADE PROFIT IN INSECTICIDES AGAIN ,"('INSECTICID', 'INSECTICIDES (I) LIMITED')",470,460 ,True
 MARKET DOWN 550 POINT BUT TODAY CHECK OUR PERFORMANCE DYNAMIC TECH BTST BUY 625👉👉👉👉680🚀🚀🚀🚀🚀 JACKPOT INSECTICIDES INDIA 430👉👉👉👉👉478🚀🚀🚀🚀 JUST IN LESS THAN 1 HOUR MEGA JACKPOT ASTEC LIFE 705👉👉👉👉730🚀🚀🚀🚀 725👉👉👉👉718 EXIT ALEMBIC PHARMA 875👉👉👉888🚀🚀🚀🚀🚀 SMALL BUT BOOKED HOPE YOU ALL ENJOYED THIS 550 POINT DOWN MARKET ALSO,,,0.0,0.0,False
 NOW WE ARE NOT HOLDING ANY POSITION BOOKED ALL WAIT FOR NEW CALL,,,0.0,0.0,False
 EXIT @718-720,,,0.0,0.0,False
 875👉👉👉👉👉888🚀🚀🚀🚀🚀 NOW NO CHANCE OF LOSS,,,0.0,0.0,False
 470🚀🚀🚀🚀🚀🚀🚀🚀 CHECK RISK AND REWARD RATIO,,,0.0,0.0,False
 730🚀🚀🚀🚀,,,0.0,0.0,False
 AGAIN BUY ASTEC LIFE @725 SL 710 TARGET 740-750+, AGAIN ,"('ASTEC', 'ASTEC LIFESCIENCES LIMITED')",725,710 ,True
 HIGH RISK HIGH REWARD BUY ALEMBIC PHARMA @875 SL 860 TARGET HOLD, HIGH RISK HIGH REWARD ,"('APLLTD', 'ALEMBIC PHARMA LIMITED')",875,860 ,True
 430👉👉👉👉👉448😍😍😍😘😘,,,0.0,0.0,False
 ONLY 1 BTST BUY GIVEN YESTERDAY DYNAMIC TECH 625👉👉👉👉680🚀🚀🚀🚀🚀 IF BOUGHT ONLY 300 SHARES THAN ALSO JACKPOT PROFIT POSSIBLE IF YOU MAKE ONLY 5000 RS PROFIT PER DAY THAN ALSO IT WILL BE 1 LAKH RS PROFIT PER MONTH WHICH IS NOT AT ALL LESS,,,0.0,0.0,False
 728🚀🚀🚀🚀🚀🚀🚀 NON STOP,,,0.0,0.0,False
 LOW RISK HIGH REWARD BUY ASTEC LIFE @705 SL 690 TARGET 725-730, LOW RISK HIGH REWARD ,"('ASTEC', 'ASTEC LIFESCIENCES LIMITED')",705,690 ,True
 NOW IF SUSTIAN ABOVE 445 THAN BIG UPMOVE POSSIBLE TODAY ONLY,,,0.0,0.0,False
 LOW RISK HIGH REWARD BUY INSECTICIDES @430 SL 420 TARGET HOLD, LOW RISK HIGH REWARD ,"('INSECTICID', 'INSECTICIDES (I) LIMITED')",430,420 ,True
 STOCKS IN F&O BAN ADANIENT BHEL JUST DIAL IDEA PVR,,,0.0,0.0,False
 👆 IMPORTANT INFORMATION FOR FUTURE PLAYERS DAILY TAKE NOTE OF STOCKS WHICH ARE IN BAN I WILL ALSO CHECK IT BUT BY MISTAKE ALSO IF I RECOMMEND THAN YOU SHOULD KNOW THAT THEY ARE IN BAN TAKE NOTE OF IT,,,0.0,0.0,False
 SEBI CIRCULAR ON SECURITY IN BAN PERIOD ☆ NO ROLLOVER ALLOWED. ☆ NO INTRADAY ALLOWED. ☆ NO FRESH POSITION ALLOWED. MINIMUM 50000+9000(GST) = 59000/LOT PENALTY WILL BE CHARGED TO CLIENT IF ANY VIOLATION FOUND. CHECK TWICE BEFORE YOU INITIATE TRADE IN FUTURE & OPTION SEGMENT FOR BAN PERIOD STOCK.,,,0.0,0.0,False
 👆 IF YOU HAVE TIME THAN READ IT PEOPLE FROM USA ALSO FOLLOWING OUR CHANNEL 😄,,,0.0,0.0,False
 NAN,,,0.0,0.0,False
 NAN,,,0.0,0.0,False
 NAN,,,0.0,0.0,False
 ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️ HOPE YOU ALL ARE MAKING GREAT PROFIT FROM MY CALLS IF YOU WANT TO THANK ME AND SUPPORT OUR CHANNEL THAN YOU CAN ADD NEW MEMBERS TO THIS CHANNEL SO THEY CAN ALSO MAKE GREAT PROFIT LIKE US THANK YOU ALL FOR YOUR SUPPORT ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,,,0.0,0.0,False
 SPECIALITY OF MY CHANNEL. 1- I AM SEBI (NISM) CERTIFIED RESEARCH ANALYST. 2- I AM NOT RUNNING ANY PAID SERVICES. 3 - LESS CALLS AND HIGHER REWARDS. 4 - STOP LOSS ARE SMALL SO EVERYONE CAN EASILY TO MAINTAIN IT. 5 - ONLY POSTS OF YOUR BENIFIT. 6 - NO ADVERTISEMENT OR PROMOTION OF OTHER CHANNELS. 7 - BTST BUY AND STBT CALLS HAVING MORE THAN 90% ACCURACY. 8 - CALLS OF ALL SEGMENT ( TYPES ) SHORT TERM ; LONG TERM ; F&O ; INTRADAY ; BTST BUY ; STBT CALLS ARE ALSO AVAILABLE SO NO REASON TO GO FOR ANY OTHER CHANNEL. 9 - ONE SPECIAL SEGMENT OF SURE SHOT IN WHICH CHANCES OF PROFIT WILL BE MUCH HIGHER AND SL WILL BE SMALL AND TARGET WILL BE BIG AND FAST. IF YOU THINK THIS CHANNEL IS USEFUL FOR YOU AND IF YOU WANT TO THANK ME THAN YOU CAN ADD NEW MEMBERS TO THIS CHANNEL OR SHARE MY CHANNEL LINK GIVEN BELOW WITH YOUR FRIENDS AND FAMILY MEMBERS ON WHATSAPP OR TELEGRAM GROUP ETC. NOTE - THIS CHANNEL IS FOR EDUCATIONAL PURPOSE ONLY FOR ANY PROFIT OR LOSS I WILL NOT BE RESPONSIBLE AND I AM NOT RUNNING ANY PAID SERVICE SO DON'T ASK FOR IT. HTTPS://T.ME/RAJDATTANI,,,0.0,0.0,False
 ONLY 1 FURURE CALL GIVEN SRTRANSFIN 677👉👉👉👉690🚀🚀🚀🚀 LOT SIZE - 600 SHARES ONLY 7000+ RS PROFIT EASILY POSSIBLE,,,0.0,0.0,False
 BOOK ALL POSITIONS AT LAST ONLY YESTERDAY'S SHORT TERM OCCL WE ARE HOLDING AND DYNAMIC TECH BTST BUY,,,0.0,0.0,False
 687+🚀🚀🚀🚀🚀 6000+ RS PROFIT PER LOT RUNNING BOOK OR TRAIL SL YOUR CHOICE NOW NO CHANCE OF LOSS,,,0.0,0.0,False
 BUY SRTRANSFIN @677 SL 665 TARGET HOLD, ,"('SRTRANSFIN', 'SHRIRAM TRANSPORT FIN CO.')",677,665 ,True
 625👉👉👉👉634🚀🚀🚀🚀🚀 TOMORROW'S TARGET 660+ FOR THOSE WHO WANT TO TAKE RISK THOSE WHO WANT CAN BOOK PROFIT ALSO DEPENDS ON YOUR RISK AND PROFIT TAKING CAPACITY,,,0.0,0.0,False
 HIGH RISK SUPER REWARD BTST BUY DYNAMIC TECH @625 SL 605 TARGET 640-660+, HIGH RISK SUPER REWARD BTST ,"('DYNAMATECH', 'DYNAMATIC TECHNOLOGIES')",625,605 ,True
 AGAIN BUY MOREPEN @21.5 SL 21 TARGET HOLD, AGAIN ,"('MOREPENLAB', 'MOREPEN LAB. LIMITED')",21.5,21 ,True
 335🚀🚀🚀,,,0.0,0.0,False
 EXIT COST TO COST NOT MOVING ANYSIDE,,,0.0,0.0,False
 LOW RISK HIGH REWARD BUY KAJARIA @370-371 SL 365 TARGET HOLD, LOW RISK HIGH REWARD ,"('KAJARIACER', 'KAJARIA CERAMICS LIMITED')",370,365 ,True
 21.6🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀 JACKPOT,,,0.0,0.0,False
 LOW RISK HIGH REWARD BUY MORPEN @20.7 SL 20.3 TARGET HOLD, LOW RISK HIGH REWARD ,"('MOREPENLAB', 'MOREPEN LAB. LIMITED')",20.7,20.3,True
 THOSE WHO HAVE BOUGHT MARKSANS AT LOWER LEVELS YESTERDAY CAN BOOK PROFIT @30 AGAIN ENJOY,,,0.0,0.0,False
 AGAIN BUY KEI @320 SL 315 TARGET 325-330+, AGAIN ,"('KEI', 'KEI INDUSTRIES LIMITED.')",320,315 ,True
 1005👉👉👉👉1030🚀🚀🚀🚀 RISK WAS OF 10 RS REWARD CURRENTLY 25 RS IF BOUGHT AT ANY RATE THAN YOU ALSO YOU WILL BE IN JACKPOT PROFIT ONLY BOOK OR TRAIL SL YOUR CHOICE NOW NO CHANCE OF LOSS,,,0.0,0.0,False
 INTRADAY BUY BBTC @1005-1010 SL 995 ONLY TARGET HOLD RISKY 10 RS, INTRADAY ,"('BBTC', 'BOMBAY BURMAH TRADING COR')",1005,995 ,True
 322🚀🚀🚀🚀🚀🚀🚀,,,0.0,0.0,False
 HIGH RISKY BUY KEI @317 SL 310 TARGET HOLD, HIGH RISKY ,"('KEI', 'KEI INDUSTRIES LIMITED.')",317,310 ,True
 CHECK TODAY NOT GIVEN ANY BTST BUY CALL AS MARKET HAS BROKEN IT'S SUPPORT LEVEL OF 10K NOW SEE SGX NIFTY 200 POINT DOWN 😃 SO WE CAN BUY TOMORROW AT LOWER LEVELS FOR TRADING,,,0.0,0.0,False
 STOCK OF THE DAY - SRTRANSFIN SHRIRAM TRANSPORT BUY FROM 624👉👉👉👉677🚀🚀🚀🚀🚀🚀 BOOKED @655 LOT SIZE - 600 SHARES 18000+ RS PROFIT PER LOT JUST IN MORNING FEW MINUTES ONLY REMEMBER - ONLY POSSIBLE WITH YOUR FRIEND RAJ DATTANI,,,0.0,0.0,False
 MARKET CRASHED TODAY BUT WE HAVE MADE PROFIT 😄 THANKS TO SRTRANSFIN AND MARKSANS PHARMA,,,0.0,0.0,False
 OCCL HOLD ON FOR SHORT TERM MARKSANS IF YOU WANT YOUR CAN HOLD WITH TRAILING SL IF YOU WANT YOU CAN BOOK,,,0.0,0.0,False
